"iso","whrc_aboveground_biomass_loss__Mg","umd_tree_cover_loss__ha","whrc_aboveground_co2_emissions__Mg","umd_tree_cover_loss__year"
"SVN",280854.3245617601,1433.9513534204707,514899.59502989333,2010
"SWE",22316057.942227863,263646.42090453365,40912772.89408441,2010
"SWZ",1412117.0070687078,6660.339482738273,2588881.1796259643,2010
"SXM",29.956371510597258,0.21973067132377225,54.92001443609497,2010
"SYR",28059.453534258028,240.53296655350687,51442.33147947308,2010
"TCA",2405.6501481011924,38.41868880470912,4410.358604852186,2010
"TCD",28157.13952347305,254.65247386244494,51621.422459700596,2010
"TGO",58702.94072203015,514.1051343826526,107622.05799038861,2010
"THA",29134758.544627815,134984.30930408288,53413723.99848432,2010
"TJK",1174.0450436979825,10.857889648227282,2152.4159134463016,2010
"TKM",1002.3252851092702,8.87322163565125,1837.5963560336618,2010
"TLS",149732.6810430159,649.0107168769117,274509.91524552915,2010
"TTO",707529.0412823003,3406.8333910215106,1297136.575684217,2010
"TUN",48575.93728232577,398.0397191572473,89055.88501759723,2010
"TUR",1873051.5316411592,17007.96514332141,3433927.8080087923,2010
"TWN",579390.2088451299,2459.821988962324,1062215.3828827385,2010
"TZA",18561346.150957234,138486.41051633685,34029134.61008826,2010
"UGA",6831877.425360091,34149.41893366008,12525108.613160167,2010
"UKR",7543149.182733554,52441.05515138128,13829106.835011514,2010
"URY",1862672.3069659371,17826.268940732945,3414899.2294375515,2010
"USA",292631627.30883205,2167662.188313326,536491316.73285866,2010
"UZB",3592.639276793545,31.924242793478413,6586.505340788166,2010
"VCT",14409.999941297616,65.79194186817466,26418.333225712297,2010
"VEN",17598714.008744452,101285.58210302924,32264309.01603149,2010
"VGB",725.8291446820606,3.9462251163864948,1330.6867652504443,2010
"VIR",3169.4736389666996,21.344954114125223,5810.70167143895,2010
"VNM",37610317.81089278,174256.19388176786,68952249.31997012,2010
"VUT",66551.6479890684,307.6289116536784,122011.3546466254,2010
"XAD",14.490920222655426,0.1271133352864511,26.56668707486828,2010
"XCA",1374.8145002219335,21.922829452570888,2520.493250406878,2010
"XKO",85988.92439030523,468.2772285893838,157646.36138222626,2010
"XNC",996.3952177408296,9.773423312371873,1826.7245658581876,2010
"ZAF",13174607.19540132,61758.75127048164,24153446.52490242,2010
"ZMB",27885533.488342132,173983.63229596269,51123478.06196058,2010
"ZWE",840261.1134776607,6635.298410116791,1540478.7080423776,2010
"AFG",15454.080301613043,112.95506217913294,28332.480552957244,2011
"AGO",22345065.181468558,182927.91545020894,40965952.832692355,2011
"AIA",77.20804752510088,1.0245627840591864,141.5480871293516,2011
"ALA",42129.043451211044,465.8224431235224,77236.57966055357,2011
"ALB",162364.65526359374,1188.2481956630875,297668.5346499218,2011
"AND",169.39607914022616,0.913257606106946,310.55947842374803,2011
"ARG",34102609.232700095,499187.1776693495,62521450.25995016,2011
"ARM",24385.004880820183,173.98857449846196,44705.842281503676,2011
"ATG",3404.1321460529234,25.83647597345754,6240.908934430359,2011
"AUS",14532625.8433327,121315.7073145161,26643147.379443273,2011
"AUT",3673514.9894646425,18089.76135807413,6734777.480685178,2011
"AZE",16494.89184793767,147.4556886262809,30240.635054552396,2011
"BDI",132526.95517179012,960.5865305165012,242966.08448161522,2011
"BEL",1083929.1855414975,5016.268618970896,1987203.5068260788,2011
"BEN",71814.55229449354,654.6675256212654,131660.01253990483,2011
"BES",1639.8634177315123,8.809001751506827,3006.4162658411065,2011
"BFA",1581.5287664379705,15.318765268498595,2899.4694051362794,2011
"BGD",863688.9192311488,4181.292614329539,1583429.685257106,2011
"BGR",471962.16915609466,3331.6906422361944,865263.9767861734,2011
"BHS",45689.648114599026,624.7938525199412,83764.35487676485,2011
"BIH",169438.5950818326,970.6150882327788,310637.42431669316,2011
"BLR",5832015.175668519,45367.0135277556,10692027.822058951,2011
"BLZ",4912775.0791287795,26386.27977817689,9006754.311736088,2011
"BMU",17.219571183775063,0.13045129684678078,31.569213836920948,2011
"BOL",54522452.91753988,330239.2107166972,99957830.3488231,2011
"BRA",347931823.7446625,1923363.6945466672,637875010.1985481,2011
"BRB",2816.325336816335,18.13697372804326,5163.263117496614,2011
"BRN",808800.7604745552,2620.3632348769397,1482801.3942033523,2011
"BTN",265242.0461072781,1090.9935891274788,486277.0845300098,2011
"BWA",1347.6627353227634,21.43335792787813,2470.7150147583993,2011
"CAF",9119767.885912698,49140.154897945635,16719574.457506614,2011
"CAN",165767130.39777014,2160700.6012920374,303906405.72924536,2011
"CHE",418809.0229456655,1939.8543180228307,767816.5420670535,2011
"CHL",12934472.907813285,99349.7440205027,23713200.33099101,2011
"CHN",110916803.31033447,598586.6213597062,203347472.73561323,2011
"CIV",20245980.829302337,124683.49272816263,37117631.52038761,2011
"CMR",5990357.290912442,27651.745108447536,10982321.700006144,2011
"COD",96013131.77277437,429540.07869338477,176024074.916753,2011
"COG",6108852.432574038,28374.344321615506,11199562.793052403,2011
"COL",42180350.54873324,189829.0190487503,77330642.6726776,2011
"COM",25126.49400904167,122.612099200037,46065.23901657639,2011
"CPV",,16.40944346235041,,2011
"CRI",2041421.3627858623,10495.814297124076,3742605.83177408,2011
"CUB",1867336.6398532651,16312.751709208365,3423450.5063976524,2011
"CUW",110.0299175999878,1.35466196401034,201.7215155999776,2011
"CYM",3416.7460365248157,39.77471242462946,6264.034400295494,2011
"CYP",11865.574924296314,118.5263927994622,21753.55402787657,2011
"CZE",4063685.9992677364,21853.284871650787,7450090.998657516,2011
"DEU",6499289.88122993,34271.55204556294,11915364.782254873,2011
"DMA",10687.053082959352,44.463183149597135,19592.930652092145,2011
"DNK",354242.936827745,3132.3822869414957,649445.3841841992,2011
"DOM",1973857.6076135135,12960.421981061687,3618738.9472914413,2011
"DZA",949905.9624239486,8344.08446204193,1741494.2644439058,2011
"ECU",11562336.483309101,43630.40736715319,21197616.886066683,2011
"EGY",9067.227780531015,102.6233365777056,16623.250930973525,2011
"ESP",5757437.533124773,39325.56850963552,10555302.144062083,2011
"EST",2735524.6521631465,27199.28504796513,5015128.5289657675,2011
"ETH",2801616.6738160662,15462.73447562723,5136297.235329454,2011
"FIN",12532172.025929254,159354.70089162214,22975648.714203626,2011
"FJI",120039.67722990517,552.8023926625151,220072.74158815955,2011
"FRA",11325342.314672945,64074.316863007596,20763127.5769004,2011
"GAB",4113572.979269389,18160.655158393318,7541550.461993881,2011
"GBR",4089962.492943395,22656.555172215405,7498264.570396221,2011
"GEO",86610.05814143406,539.714363789878,158785.10659262913,2011
"GGY",82.38875623490418,0.5042090116102145,151.04605309732432,2011
"GHA",5507306.768123062,36242.630113128944,10096729.074892279,2011
"GIN",3819861.197542819,27637.960992399825,7003078.862161836,2011
"GLP",13331.629455466002,73.90693008635478,24441.320668354332,2011
"GMB",2544.8026175134682,30.42262699526266,4665.471465441358,2011
"GNB",545928.1002984748,4283.911161332813,1000868.1838805373,2011
"GNQ",1869778.1187166926,7706.364529105547,3427926.550980603,2011
"GRC",630733.1157289525,6198.616501977358,1156344.0455030797,2011
"GRD",9518.348859225904,40.1860068217039,17450.306241914157,2011
"GTM",7639008.713622777,40586.90123930362,14004849.308308426,2011
"GUF",883802.7054019213,2708.7968445634237,1620304.959903522,2011
"GUY",2371711.149886517,8362.988171547677,4348137.108125281,2011
"HKG",2654.5325182781226,15.468640024219228,4866.642950176558,2011
"HND",9936669.848699674,52571.55292969343,18217228.055949397,2011
"HRV",487827.99270697637,2918.689847772195,894351.3199627899,2011
"HTI",343959.0205541465,2564.2100328311635,630591.5376826018,2011
"HUN",1227129.6608011778,8225.275769277067,2249737.711468826,2011
"IDN",354966269.1703667,1543628.9225005745,650771493.4790056,2011
"IMN",1792.164772521437,12.039461385055738,3285.6354162893012,2011
"IND",17979317.372187834,88460.35915086263,32962081.849011026,2011
"IRL",595448.5649317686,3108.8282691325808,1091655.702374909,2011
"IRN",25325.428530111854,238.9121501464664,46429.95230520506,2011
"IRQ",341.56927070370455,3.2901355319399173,626.2103296234584,2011
"ISR",109485.72747479752,1065.3923516841935,200723.8337037954,2011
"ITA",1406168.1988562164,11450.626571222807,2577975.0312363966,2011
"JAM",483816.4729189256,2385.222420013073,886996.8670180301,2011
"JEY",582.5696767024126,3.188722275538014,1068.0444072877563,2011
"JPN",6420660.093287297,35955.32688931188,11771210.17102671,2011
"KAZ",665915.6365477289,4852.338242944861,1220845.3336708362,2011
"KEN",2988360.677072007,17299.7572655212,5478661.241298679,2011
"KGZ",12390.752172090797,111.98228054740059,22716.378982166465,2011
"KHM",46714089.15218012,192154.66546491184,85642496.77899687,2011
"KNA",2457.7205982879846,12.358805756857397,4505.821096861305,2011
"KOR",1494498.087528714,11709.679021045427,2739913.160469309,2011
"LAO",28616509.037558623,130932.95836267245,52463599.902190804,2011
"LBN",14243.294310016006,139.4090470180164,26112.706235029345,2011
"LBR",6011931.855862333,34444.3360196223,11021875.069080943,2011
"LBY",855.7766495314052,9.487611197051752,1568.9238574742424,2011
"LCA",13592.649314656328,61.57842812022792,24919.857076869936,2011
"LIE",439.525744100781,1.8429366804908252,805.7971975180985,2011
"LKA",1951484.5919025745,14736.922083666392,3577721.7518213866,2011
"LSO",437.04757025003795,3.3540785446062147,801.2538787917363,2011
"LTU",2725699.538461215,21735.15551364241,4997115.820512227,2011
"LUX",99107.27237167314,447.80867152154303,181696.66601473407,2011
"LVA",5187164.306109442,44737.56113470506,9509801.227867313,2011
"MAC",,0.7139752360895719,,2011
"MAF",1399.2495361124707,9.520155041840823,2565.290816206196,2011
"MAR",394277.92695868603,3392.4617378013245,722842.8660909244,2011
"MDA",19906.282869916693,186.8124951747074,36494.8519281806,2011
"MDG",31842454.073317856,162323.48199746726,58377832.4677494,2011
"MDV",157.97866047757208,10.562158891219884,289.6275442088821,2011
"MEX",25142573.938032933,186771.29961971092,46094718.8863937,2011
"MKD",336865.6897019121,2156.63267669624,617587.0977868389,2011
"MLI",20244.80310936098,165.78566284811802,37115.4723671618,2011
"MLT",161.7147246665467,1.4388258726692067,296.4769952220023,2011
"MMR",29056499.023632202,135716.3642060058,53270248.209992364,2011
"MNE",81785.85750545905,494.31559996842634,149940.73876000827,2011
"MNG",289489.50649238954,3550.509212361634,530730.7619027141,2011
"MOZ",19366456.817125514,150242.38837890542,35505170.83139677,2011
"MSR",1458.1061804737806,6.343112550028968,2673.19466420193,2011
"MTQ",31435.468615681435,152.9927397381282,57631.69246208263,2011
"MUS",84338.29952511674,487.3194964420791,154620.21579604739,2011
"MWI",1261562.9579692874,8216.209943862274,2312865.4229436927,2011
"MYS",113153197.19892329,463078.37202888506,207447528.19802597,2011
"MYT",428.9727260467728,2.327297513664053,786.4499977524167,2011
"NAM",4249.85110581685,70.90416643330005,7791.393693997557,2011
"NCL",117569.12734042256,709.1568658939245,215543.40012410804,2011
"NGA",7088963.2710322235,53891.48864102452,12996432.663559075,2011
"NIC",9518696.465924498,43289.7570520162,17450943.520861574,2011
"NLD",185995.34385344747,1155.2918805107404,340991.46373132046,2011
"NOR",2950850.542107697,32768.91954423755,5409892.660530778,2011
"NPL",725047.1909742292,2816.459969956659,1329253.1834527534,2011
"NZL",10949209.162587618,59943.053830082215,20073550.13141063,2011
"PAK",80400.11448975449,463.3844430140608,147400.2098978832,2011
"PAN",5055427.376406286,23104.09350381739,9268283.523411524,2011
"PER",33510309.41739893,125265.09054643185,61435567.26523137,2011
"PHL",7821384.251335574,33252.86178407713,14339204.460781887,2011
"PLW",9817.366807720828,30.59188477753724,17998.50581415485,2011
"PNG",15954538.291121423,53046.459013557534,29249986.867055938,2011
"POL",7807035.651109563,56650.180834739906,14312898.693700865,2011
"PRI",232101.29471782205,1227.762500439046,425519.0403160071,2011
"PRK",628558.1294672568,5431.467606532368,1152356.570689971,2011
"PRT",3685296.4598163944,26672.763593250274,6756376.842996722,2011
"PRY",33913709.106702015,457195.73343448207,62175133.36228704,2011
"PSE",22.99546336130704,0.26135731809682905,42.15834949572957,2011
"REU",104307.8360113232,562.416271065547,191231.03268742585,2011
"ROU",2934166.9512935616,16927.421745702002,5379306.077371529,2011
"RUS",277334656.98955524,3021487.9037163723,508446871.1475181,2011
"RWA",145673.6136345369,925.9345724824993,267068.2916633176,2011
"SDN",22550.30033813622,205.23965825659243,41342.21728658307,2011
"SEN",13689.241406933148,116.84204874576423,25096.94257937743,2011
"SGP",10995.214898936381,73.91115390354234,20157.893981383364,2011
"SLB",1475552.9099407569,5860.7059932616185,2705180.334891388,2011
"SLE",5120808.876611416,33929.46108345448,9388149.607120931,2011
"SLV",537359.4608383685,3242.219006846139,985159.0115370088,2011
"SOM",14954.699928514316,184.5080426462943,27416.949868942913,2011
"SPM",,0.05302911553602129,,2011
"SRB",396553.8312571624,2210.1616112546653,727015.3573047977,2011
"SSD",993224.0104788351,9011.574752713499,1820910.6858778642,2011
"SUR",1828422.6316781752,5696.754549846581,3352108.1580766537,2011
"SVK",2124499.931597841,11543.845547858662,3894916.5412627086,2011
"SVN",281528.81627847836,1436.1345837047686,516136.16317721026,2011
"SWE",18213976.077065714,205321.30074366974,33392289.474620473,2011
"SWZ",506797.0473690619,2621.9245353322904,929127.9201766136,2011
"SXM",348.4120852938951,2.5635234234373545,638.7554897054745,2011
"SYR",17711.69842778133,155.89835133830348,32471.447117599102,2011
"TCA",945.9404570168001,14.599105427989961,1734.2241711974668,2011
"TCD",99568.36901286797,920.000178797791,182542.00985692462,2011
"TGO",141027.06938582112,1255.7789802334473,258549.62720733866,2011
"THA",19796771.18603182,94544.69378047742,36294080.507725,2011
"TJK",2083.3148244757767,20.201706517376223,3819.410511538923,2011
"TKM",1647.7752700881463,16.515233475966994,3020.9213284949346,2011
"TLS",311503.3619629703,1463.4766671068548,571089.4969321123,2011
"TTO",82285.52334651549,374.7194797229722,150856.79280194506,2011
"TUN",254996.72396356708,2203.890027901497,467493.9939332062,2011
"TUR",2639570.2318132846,23887.927234929062,4839212.091657688,2011
"TWN",329802.74347934325,1461.486996160707,604638.3630454626,2011
"TZA",18464284.802213583,137805.33465555223,33851188.80405823,2011
"UGA",11419469.41181682,65067.3179421971,20935693.921664167,2011
"UKR",8712916.13220128,60355.874019133866,15973679.575702349,2011
"UMI",,0.1461976258094535,,2011
"URY",2657032.4061649367,28001.412844119903,4871226.07796905,2011
"USA",255798812.995243,1663692.3044002359,468964490.4912788,2011
"UZB",3499.3959406354006,33.41626008151238,6415.559224498234,2011
"VCT",6516.876317466926,30.421077479226668,11947.606582022696,2011
"VEN",12333470.205659062,74441.21988581294,22611362.043708272,2011
"VGB",2566.9629969055245,15.346735096775532,4706.098827660128,2011
"VIR",8311.349450793006,49.9176035143566,15237.473993120513,2011
"VNM",28532018.113806784,130786.40739750107,52308699.87531243,2011
"VUT",139026.77433215623,607.1044173004833,254882.41960895294,2011
"XAD",116.92013139832669,1.0808338175737233,214.3535742302656,2011
"XCA",8415.387647672851,208.11693325968037,15428.210687400224,2011
"XKO",147212.20955975718,802.0038878749967,269889.0508595549,2011
"XNC",1449.9328776728403,14.067647252982528,2658.21027573354,2011
"ZAF",14026459.055116767,69616.7932377198,25715174.934380736,2011
"ZMB",10014871.605362432,60076.41864813257,18360597.94316446,2011
"ZWE",1508887.6979846936,9039.172703429034,2766294.112971937,2011
"ABW",11.950831393182987,0.15032492318469165,21.90985755416881,2012
"AFG",4862.5362416727785,39.3076156560674,8914.649776400092,2012
"AGO",22319400.27016658,180754.82068446907,40918900.4953054,2012
"AIA",132.67151277142693,1.9026141586251086,243.23110674761602,2012
"ALA",58229.9187088385,654.7286496341737,106754.8509662039,2012
"ALB",870006.4555436304,5395.648852904807,1595011.8351633223,2012
"AND",1434.880352207814,7.697719637314079,2630.613979047658,2012
"ARG",34579446.02708092,478177.91064416245,63395651.04964832,2012
"ARM",25169.238445224226,197.6781764096243,46143.60381624442,2012
"ATG",3861.573834444568,33.3453906659918,7079.552029815041,2012
"AUS",15137245.26201171,139802.7577370241,27751616.31368813,2012
"AUT",2206826.2933267085,11158.429233731995,4045848.2044322984,2012
"AZE",62980.255894618545,597.6319686938891,115463.80247346734,2012
"BDI",105695.00587915824,871.1629204077066,193774.17744512344,2012
"BEL",1239896.3711246527,5635.167607287625,2273143.347061863,2012
"BEN",333992.74464186403,2865.4117545878908,612320.0318434173,2012
"BES",389.84003650005263,3.2220784907947997,714.7067335834298,2012
"BFA",40.193112280779744,0.3777338635655383,73.68737251476287,2012
"BGD",1148372.8958420209,5359.457805822223,2105350.3090437045,2012
"BGR",1303939.987763766,9977.505725373241,2390556.644233571,2012
"BHS",28945.02083553923,370.5939725745128,53065.87153182191,2012
"BIH",399623.78057132056,2433.75692449086,732643.5977140877,2012
"BLM",14.074876655770684,0.14661330793944477,25.803940535579585,2012
"BLR",5076977.4308807915,39591.09204589105,9307791.956614787,2012
"BLZ",2014618.1868822984,11527.967596729457,3693466.675950879,2012
"BMU",46.690612758655114,0.5877053031575188,85.59945672420105,2012
"BOL",48807874.23452492,273544.0107446264,89481102.7632957,2012
"BRA",502762908.19505376,2918633.1410240186,921731998.3575985,2012
"BRB",18892.850936357223,116.54373804806146,34636.89338332157,2012
"BRN",531163.5023641172,1836.7828666684832,973799.7543342148,2012
"BTN",192784.0092582595,766.2123953605387,353437.350306809,2012
"BWA",987.6391612696999,15.787236763035928,1810.6717956611164,2012
"CAF",10321653.286763972,57313.889073907034,18923031.025733948,2012
"CAN",198368992.4632763,2545494.1708489354,363676486.18267334,2012
"CHE",317088.051614858,1518.0646772474947,581328.0946272396,2012
"CHL",22199098.54768269,174809.51185033948,40698347.33741826,2012
"CHN",110020299.90330416,605004.4187455949,201703883.1560576,2012
"CIV",15391191.303922068,96128.73772145904,28217184.05719045,2012
"CMR",11113556.616411783,51267.60247466879,20374853.796754938,2012
"COD",140747824.69341832,630999.5511527682,258037678.60460025,2012
"COG",6765379.098839352,32143.617365178812,12403195.014538812,2012
"COL",48708037.72100486,227707.04511266557,89298069.15517557,2012
"COM",23612.906238419666,127.29285184633466,43290.328103769396,2012
"CPV",,8.993036956335207,,2012
"CRI",2030290.7816264278,10367.07175275349,3722199.766315118,2012
"CUB",1432943.4575598736,10344.977987735583,2627063.0055264346,2012
"CUW",766.3783655903546,7.375498631786757,1405.0270035823166,2012
"CYM",864.935991005675,9.227671762861391,1585.7159835104044,2012
"CYP",5182.256640917814,54.30803393569789,9500.803841682658,2012
"CZE",2673767.6070928574,14006.252809276564,4901907.2796702385,2012
"DEU",5005607.439796267,26007.35395144234,9176946.972959822,2012
"DMA",34929.674841474305,144.7238357231718,64037.737209369545,2012
"DNK",500602.51247068704,4451.952352689526,917771.2728629262,2012
"DOM",2798868.680229811,17905.56949463668,5131259.247087987,2012
"DZA",1243008.3684873509,10912.73320861682,2278848.675560144,2012
"ECU",17947642.491716124,74205.96549568957,32904011.234812893,2012
"EGY",37938.86836771305,438.8534280509001,69554.59200747393,2012
"ESP",10792259.156594854,80495.82971443227,19785808.45375723,2012
"EST",1780962.6647452388,17685.1113591616,3265098.2186996043,2012
"ETH",7475599.400342399,41631.93539086983,13705265.5672944,2012
"FIN",12720667.015873166,160310.4867255505,23321222.862434134,2012
"FJI",253493.69484856777,1219.7665506088126,464738.4405557075,2012
"FRA",11959434.8306468,67302.61843209552,21925630.52285246,2012
"GAB",3929890.536493079,17476.082580566934,7204799.316903979,2012
"GBR",5736852.65317324,35668.666246556815,10517563.197484272,2012
"GEO",72482.1614798406,472.9989319950606,132883.96271304108,2012
"GGY",92.16533075597843,0.6046887942751679,168.96977305262712,2012
"GHA",5752239.880416833,36625.868415068566,10545773.114097526,2012
"GIB",5.804867465175451,0.062417929733069366,10.642257019488326,2012
"GIN",3291345.8969823592,24485.568322533076,6034134.144467657,2012
"GLP",45078.2692756756,294.8224136566175,82643.4936720719,2012
"GMB",3570.099175458038,40.690272065087626,6545.18182167307,2012
"GNB",428571.59474949766,3511.4494759262816,785714.5903740787,2012
"GNQ",1189020.069772796,4952.7409730609925,2179870.127916793,2012
"GRC",1276642.4509825367,13242.08454018319,2340511.1601346545,2012
"GRD",9409.253744089983,39.73595788204368,17250.298530831635,2012
"GTM",15271217.61566305,84044.44087503987,27997232.295382258,2012
"GUF",3246374.7869400512,9772.714858127934,5951687.109390094,2012
"GUY",3666942.60486304,13111.828085822977,6722728.108915575,2012
"HKG",2804.3798317041865,14.188197894105642,5141.363024791009,2012
"HND",5806927.115920924,32305.495196563617,10646033.045855027,2012
"HRV",839757.9291199133,5004.428537301932,1539556.2033865075,2012
"HTI",609013.8716079897,4272.746834759214,1116525.4312813145,2012
"HUN",1745816.0832936545,11921.858273255675,3200662.8193716994,2012
"IDN",507861904.2114544,2260260.504603909,931080157.7209996,2012
"IMN",4719.496205178442,31.303038709631878,8652.409709493812,2012
"IND",19728832.086494174,95068.55768094922,36169525.49190599,2012
"IRL",1099939.192085263,5825.902587677625,2016555.185489649,2012
"IRN",42578.43696561306,407.39127389394787,78060.46777029062,2012
"IRQ",954.381180327561,9.132024872409598,1749.6988306005287,2012
"ISR",4561.266936444683,49.23018969858728,8362.322716815252,2012
"ITA",2560290.9766280516,21489.452658459606,4693866.790484761,2012
"JAM",543691.0844042699,2603.685793391328,996766.9880744949,2012
"JEY",1189.8902000615535,6.681639585086425,2181.465366779514,2012
"JOR",12.010721868488902,0.13055328269313496,22.019656758896318,2012
"JPN",8174160.409093972,45672.06361017119,14985960.750005618,2012
"KAZ",494106.5732821103,3741.5142676441155,905862.051017202,2012
"KEN",3149976.311798929,17899.13670322975,5774956.571631369,2012
"KGZ",9481.98660808998,84.65660715935996,17383.64211483163,2012
"KHM",45489905.693806306,195568.95713090387,83398160.43864489,2012
"KNA",2045.8197643799583,10.741171235273203,3750.669568029923,2012
"KOR",2005251.0570147259,15941.075642958636,3676293.6045269975,2012
"LAO",31460306.283145443,147537.12349925825,57677228.18576664,2012
"LBN",17334.597682504576,170.00537517866283,31780.095751258385,2012
"LBR",12289850.481898027,72113.93990391215,22531392.55014637,2012
"LBY",405.4984128545955,4.934646580570614,743.4137569000918,2012
"LCA",14473.590996482424,67.10805567309055,26534.916826884444,2012
"LIE",804.462891888749,3.8457959112918823,1474.8486351293734,2012
"LKA",2063371.1536945202,14427.63468578155,3782847.11510662,2012
"LSO",389.127327448422,3.300161472891656,713.400100322107,2012
"LTU",2119028.6903211735,17602.900557839315,3884885.932255485,2012
"LUX",99021.21411594715,444.2894553267681,181538.8925459031,2012
"LVA",3885502.229019969,34285.45822614793,7123420.753203276,2012
"MAC",,0.7139873336883134,,2012
"MAF",486.5416914575375,3.44178225188457,891.9931010054854,2012
"MAR",182636.01885752013,1689.8901709055272,334832.701238787,2012
"MDA",172760.6696022388,1771.5323152850376,316727.89427077107,2012
"MDG",23408968.94756917,128468.16279301241,42916443.070543475,2012
"MDV",32.70703965418163,2.450743201334549,59.96290603266631,2012
"MEX",23362401.127314743,174753.06375342564,42831068.73341036,2012
"MKD",447874.4430393018,2938.7427729031087,821103.1455720533,2012
"MLI",9663.367739021316,78.92125094869557,17716.174188205743,2012
"MLT",31.550480520536397,0.31300136191187455,57.842547620983396,2012
"MMR",47808551.27877208,225188.712298794,87649010.6777488,2012
"MNE",213272.30041655805,1258.6025347971074,390999.2174303563,2012
"MNG",2410480.486669868,34640.34113966694,4419214.225561421,2012
"MOZ",19602097.78556188,139946.21504135343,35937179.2735301,2012
"MSR",443.6552180948395,2.2123321645974494,813.3678998405392,2012
"MTQ",61926.23338400542,308.4250640074889,113531.42787067659,2012
"MUS",32110.04410421461,152.47020560556203,58868.41419106012,2012
"MWI",1920369.6460011792,12173.04706639374,3520677.6843354935,2012
"MYS",154072467.4866402,628171.044286055,282466190.39217365,2012
"MYT",26300.233913406708,131.05118074523173,48217.0955079123,2012
"NAM",1589.57214838946,25.832496024796704,2914.2156053806766,2012
"NCL",142141.55645878348,838.3279870237193,260592.85350776973,2012
"NER",9.943535675230555,0.07476342612955304,18.22981540458935,2012
"NGA",4662769.399342202,34970.91983791097,8548410.565460706,2012
"NIC",6996780.637459347,33723.43777238496,12827431.16867547,2012
"NLD",157357.4843014368,946.7570022467869,288488.72121930076,2012
"NOR",2729184.567616264,29947.08815877087,5003505.040629816,2012
"NPL",1320710.9540305093,5045.045215032151,2421303.4157226,2012
"NZL",12578591.307221673,69498.51588104322,23060750.729906395,2012
"PAK",39115.149915402915,238.83694023698578,71711.10817823868,2012
"PAN",3651934.770421449,17044.2695505199,6695213.745772656,2012
"PER",71730958.28077707,275458.13389348605,131506756.84809127,2012
"PHL",13536467.133168243,59586.54123127524,24816856.410808444,2012
"PLW",8655.974299764775,28.00163729726973,15869.28621623542,2012
"PNG",22610139.444516875,73333.39482873869,41451922.31494761,2012
"POL",7362460.211314324,54896.16800436646,13497843.720742926,2012
"PRI",128405.73141869197,653.755394358366,235410.5076009353,2012
"PRK",1833931.5712481746,16681.678608895294,3362207.880621654,2012
"PRT",7494905.5736937225,58236.13517520302,13740660.218438495,2012
"PRY",37941691.17272193,510219.7904901217,69559767.14999016,2012
"PSE",36.749292901046225,0.45777903685765,67.37370365191808,2012
"REU",150886.15939127892,852.3251348447568,276624.62555067794,2012
"ROU",5137351.108139849,30649.652474189483,9418477.031589724,2012
"RUS",464274397.8535242,5391244.136038613,851169729.3981274,2012
"RWA",151499.59928971942,1090.4517418078688,277749.2653644856,2012
"SDN",1485.632707285912,13.204749787536853,2723.659963357505,2012
"SEN",8695.289054640209,84.50333117814783,15941.363266840379,2012
"SGP",13944.18534268593,92.13825498835229,25564.339794924203,2012
"SLB",2390767.560042836,8806.574988623119,4383073.860078532,2012
"SLE",2148341.1631071763,16356.215663016113,3938625.4656964876,2012
"SLV",417714.20524438453,2535.7461814144162,765809.3762813716,2012
"SMR",44.76008890957645,0.44593499398868996,82.06016300089016,2012
"SOM",13086.89379201872,194.90066518406388,23992.63861870099,2012
"SRB",606289.4276378367,3478.06472948509,1111530.6173360338,2012
"SSD",732040.9401945719,6707.2164012139365,1342075.0570233816,2012
"SUR",6230077.689691505,19502.019375481552,11421809.09776776,2012
"SVK",1732808.8177092713,9169.581603320094,3176816.16580033,2012
"SVN",161796.12852575074,906.4816779446495,296626.23563054303,2012
"SWE",20263699.365784734,234882.58053880374,37150115.50393868,2012
"SWZ",747106.4623211103,3527.1000683020357,1369695.1809220351,2012
"SXM",34.205157147398225,0.29298024883570384,62.70945477023008,2012
"SYC",106.97788590225305,0.6073974825916538,196.12612415413057,2012
"SYR",627931.6172157096,5370.641727538398,1151207.9648954677,2012
"TCA",496.88471897751594,7.656472901830796,910.955318125446,2012
"TCD",269287.53881024953,2491.109581364704,493693.82115212403,2012
"TGO",207883.70653876342,1746.8677357087001,381120.1286543996,2012
"THA",23323777.98690783,114508.1207349262,42760259.64266435,2012
"TJK",2761.587850174391,26.041278952830403,5062.9110586530505,2012
"TKM",962.0294976438031,8.986908645819923,1763.7207456803055,2012
"TLS",430777.89120335516,1887.3824366591523,789759.467206151,2012
"TTO",149844.90293272716,713.5393981113241,274715.65537666646,2012
"TUN",163141.28840056658,1414.7172117788016,299092.36206770525,2012
"TUR",3115440.796993707,28467.085054390067,5711641.46115513,2012
"TWN",307494.4069980841,1460.098600797308,563739.7461631541,2012
"TZA",20232334.62963838,154433.35486971124,37092613.48767036,2012
"UGA",5063290.897815218,29141.305589132226,9282699.979327902,2012
"UKR",7991681.420503669,55521.11186363085,14651415.93759006,2012
"UMI",,10.452939442391985,,2012
"URY",2955129.7424258953,31387.53031914119,5417737.861114142,2012
"USA",302003440.58334535,1964094.3492653943,553672974.4027996,2012
"UZB",5985.346824951184,55.37620507583953,10973.135845743836,2012
"VCT",5493.3313365812755,24.654492830010504,10071.107450399006,2012
"VEN",17249376.4779665,105963.34348635835,31623856.87627192,2012
